player_url,status,withheld_reason,afltables_external_id,v1_afltables_external_id,action,operator_verdict,operator_group
https://www.draftguru.com.au/players/adam_hunter/1,accepted,,players/A/Adam_Hunter.html,players/A/Adam_Hunter.html,unchanged,,
https://www.draftguru.com.au/players/adam_iacobucci/1,accepted,,players/A/Adam_Iacobucci.html,players/A/Adam_Iacobucci.html,unchanged,,
https://www.draftguru.com.au/players/adam_jones/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_kennedy/1,accepted,,players/A/Adam_Kennedy.html,players/A/Adam_Kennedy.html,unchanged,,
https://www.draftguru.com.au/players/adam_kingsley/1,accepted,,players/A/Adam_Kingsley.html,players/A/Adam_Kingsley.html,unchanged,,
https://www.draftguru.com.au/players/adam_ladbrook/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_lange/1,accepted,,players/A/Adam_Lange.html,players/A/Adam_Lange.html,unchanged,,
https://www.draftguru.com.au/players/adam_marcon/1,accepted,,players/A/Adam_Marcon.html,players/A/Adam_Marcon.html,unchanged,,
https://www.draftguru.com.au/players/adam_mathews/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_mccarthy/1,accepted,,players/A/Adam_McCarthy.html,players/A/Adam_McCarthy.html,unchanged,,
https://www.draftguru.com.au/players/adam_mcphee/1,accepted,,players/A/Adam_McPhee.html,players/A/Adam_McPhee.html,unchanged,,
https://www.draftguru.com.au/players/adam_morgan/1,accepted,,players/A/Adam_Morgan.html,players/A/Adam_Morgan.html,unchanged,,
https://www.draftguru.com.au/players/adam_oxley/1,accepted,,players/A/Adam_Oxley.html,players/A/Adam_Oxley.html,unchanged,,
https://www.draftguru.com.au/players/adam_pattison/1,accepted,,players/A/Adam_Pattison.html,players/A/Adam_Pattison.html,unchanged,,
https://www.draftguru.com.au/players/adam_pickering/1,accepted,,players/A/Adam_Pickering.html,players/A/Adam_Pickering.html,unchanged,,
https://www.draftguru.com.au/players/adam_prior/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_ramanauskas/1,accepted,,players/A/Adam_Ramanauskas.html,players/A/Adam_Ramanauskas.html,unchanged,,
https://www.draftguru.com.au/players/adam_richardson/1,accepted,,players/A/Adam_Richardson.html,players/A/Adam_Richardson.html,unchanged,,
https://www.draftguru.com.au/players/adam_rudd/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_ryder/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_saad/1,accepted,,players/A/Adam_Saad.html,players/A/Adam_Saad.html,unchanged,,
https://www.draftguru.com.au/players/adam_saliba/1,accepted,,players/A/Adam_Saliba.html,players/A/Adam_Saliba.html,unchanged,,
https://www.draftguru.com.au/players/adam_schneider/1,accepted,,players/A/Adam_Schneider.html,players/A/Adam_Schneider.html,unchanged,,
https://www.draftguru.com.au/players/adam_selwood/1,accepted,,players/A/Adam_Selwood.html,players/A/Adam_Selwood.html,unchanged,,
https://www.draftguru.com.au/players/adam_shanahan/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_sheridan/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_simpson/1,accepted,,players/A/Adam_Simpson.html,players/A/Adam_Simpson.html,unchanged,,
https://www.draftguru.com.au/players/adam_spackman/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_sweid/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_switala/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_thomson/1,accepted,,players/A/Adam_Thomson.html,players/A/Adam_Thomson.html,unchanged,,
https://www.draftguru.com.au/players/adam_tomlinson/1,accepted,,players/A/Adam_Tomlinson.html,players/A/Adam_Tomlinson.html,unchanged,,
https://www.draftguru.com.au/players/adam_treloar/1,accepted,,players/A/Adam_Treloar.html,players/A/Adam_Treloar.html,unchanged,,
https://www.draftguru.com.au/players/adam_ugrinic/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_varcoe/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_white/1,accepted,,players/A/Adam_White.html,players/A/Adam_White.html,unchanged,,
https://www.draftguru.com.au/players/adam_williamson/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adam_winter/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/addam_maric/1,accepted,,players/A/Addam_Maric.html,players/A/Addam_Maric.html,unchanged,,
https://www.draftguru.com.au/players/adem_yze/1,accepted,,players/A/Adem_Yze.html,players/A/Adem_Yze.html,unchanged,,
https://www.draftguru.com.au/players/adrian_bassett/1,accepted,,players/A/Adrian_Bassett.html,players/A/Adrian_Bassett.html,unchanged,,
https://www.draftguru.com.au/players/adrian_bonaddio/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adrian_burdon/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adrian_burgiel/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adrian_burns/1,accepted,,players/A/Adrian_Burns.html,players/A/Adrian_Burns.html,unchanged,,
https://www.draftguru.com.au/players/adrian_campbell/1,accepted,,players/A/Adrian_Campbell.html,players/A/Adrian_Campbell.html,unchanged,,
https://www.draftguru.com.au/players/adrian_cox/1,accepted,,players/A/Adrian_Cox.html,players/A/Adrian_Cox.html,unchanged,,
https://www.draftguru.com.au/players/adrian_deluca/1,accepted,,players/A/Adrian_De_Luca.html,players/A/Adrian_De_Luca.html,confirmed,same_person_valid_href,tokenisation
https://www.draftguru.com.au/players/adrian_fletcher/1,accepted,,players/A/Adrian_Fletcher.html,players/A/Adrian_Fletcher.html,unchanged,,
https://www.draftguru.com.au/players/adrian_goldup/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adrian_hickmott/1,accepted,,players/A/Adrian_Hickmott.html,players/A/Adrian_Hickmott.html,unchanged,,
https://www.draftguru.com.au/players/adrian_mcadam/1,accepted,,players/A/Adrian_McAdam.html,players/A/Adrian_McAdam.html,unchanged,,
https://www.draftguru.com.au/players/adrian_menera/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/adrian_whitehead/1,accepted,,players/A/Adrian_Whitehead.html,players/A/Adrian_Whitehead.html,unchanged,,
https://www.draftguru.com.au/players/adrian_wilson/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/ahmed_saad/1,accepted,,players/A/Ahmed_Saad.html,players/A/Ahmed_Saad.html,unchanged,,
https://www.draftguru.com.au/players/aidan_bussell/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/aidan_corr/1,accepted,,players/A/Aidan_Corr.html,players/A/Aidan_Corr.html,unchanged,,
https://www.draftguru.com.au/players/aidan_johnson/1,accepted,,players/A/Aidan_Johnson.html,players/A/Aidan_Johnson.html,unchanged,,
https://www.draftguru.com.au/players/aidan_parker/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/aidan_riley/1,accepted,,players/A/Aidan_Riley.html,players/A/Aidan_Riley.html,unchanged,,
https://www.draftguru.com.au/players/aidan_schubert/1,accepted,,players/A/Aidan_Schubert.html,players/A/Aidan_Schubert.html,unchanged,,
https://www.draftguru.com.au/players/aiden_begg/1,accepted,,players/A/Aiden_Begg.html,players/A/Aiden_Begg.html,unchanged,,
https://www.draftguru.com.au/players/aiden_bonar/1,accepted,,players/A/Aiden_Bonar.html,players/A/Aiden_Bonar.html,unchanged,,
https://www.draftguru.com.au/players/aiden_fyfe/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/aiden_o'driscoll/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/aiden_riddle/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/aidyn_johnson/1,accepted,,players/A/Aidyn_Johnson.html,players/A/Aidyn_Johnson.html,unchanged,,
https://www.draftguru.com.au/players/aisake_o'hailpin/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alan_didak/1,accepted,,players/A/Alan_Didak.html,players/A/Alan_Didak.html,unchanged,,
https://www.draftguru.com.au/players/alan_johnson/1,accepted,,players/A/Alan_Johnson.html,players/A/Alan_Johnson.html,unchanged,,
https://www.draftguru.com.au/players/alan_obst/1,accepted,,players/A/Alan_Obst.html,players/A/Alan_Obst.html,unchanged,,
https://www.draftguru.com.au/players/alan_schwartz/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alan_thorpe/1,accepted,,players/A/Alan_Thorpe.html,players/A/Alan_Thorpe.html,unchanged,,
https://www.draftguru.com.au/players/alan_toovey/1,accepted,,players/A/Alan_Toovey.html,players/A/Alan_Toovey.html,unchanged,,
https://www.draftguru.com.au/players/alastair_clarkson/1,accepted,,players/A/Alastair_Clarkson.html,players/A/Alastair_Clarkson.html,unchanged,,
https://www.draftguru.com.au/players/alastair_gray/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alastair_lord/1,accepted,,players/A/Alastair_Lord.html,players/A/Alastair_Lord.html,unchanged,,
https://www.draftguru.com.au/players/alastair_lynch/1,accepted,,players/A/Alastair_Lynch.html,players/A/Alastair_Lynch.html,unchanged,,
https://www.draftguru.com.au/players/albert_proud/1,accepted,,players/A/Albert_Proud.html,players/A/Albert_Proud.html,unchanged,,
https://www.draftguru.com.au/players/aldo_dipetta/1,accepted,,players/A/Aldo_Dipetta.html,players/A/Aldo_Dipetta.html,unchanged,,
https://www.draftguru.com.au/players/alec_waterman/1,accepted,,players/A/Alec_Waterman.html,players/A/Alec_Waterman.html,unchanged,,
https://www.draftguru.com.au/players/alex_brown/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_browne/1,accepted,,players/A/Alex_Browne.html,players/A/Alex_Browne.html,unchanged,,
https://www.draftguru.com.au/players/alex_cincotta/1,accepted,,players/A/Alex_Cincotta.html,players/A/Alex_Cincotta.html,unchanged,,
https://www.draftguru.com.au/players/alex_davies/1,accepted,,players/A/Alex_Davies.html,players/A/Alex_Davies.html,unchanged,,
https://www.draftguru.com.au/players/alex_dodson/1,accepted,,players/A/Alex_Dodson.html,players/A/Alex_Dodson.html,unchanged,,
https://www.draftguru.com.au/players/alex_fasolo/1,accepted,,players/A/Alex_Fasolo.html,players/A/Alex_Fasolo.html,unchanged,,
https://www.draftguru.com.au/players/alex_forster/1,accepted,,players/A/Alex_Forster.html,players/A/Alex_Forster.html,unchanged,,
https://www.draftguru.com.au/players/alex_georgiou/1,accepted,,players/A/Alex_Georgiou.html,players/A/Alex_Georgiou.html,unchanged,,
https://www.draftguru.com.au/players/alex_gilmour/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_greenwood/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_grima/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_howson/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_ishchenko/1,accepted,,players/A/Alex_Ishchenko.html,players/A/Alex_Ishchenko.html,unchanged,,
https://www.draftguru.com.au/players/alex_johnson/1,accepted,,players/A/Alex_Johnson.html,players/A/Alex_Johnson.html,unchanged,,
https://www.draftguru.com.au/players/alex_keath/1,accepted,,players/A/Alex_Keath.html,players/A/Alex_Keath.html,unchanged,,
https://www.draftguru.com.au/players/alex_lee/2,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_mcdonald/1,accepted,,players/A/Alex_McDonald.html,players/A/Alex_McDonald.html,unchanged,,
https://www.draftguru.com.au/players/alex_mirkov/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_morgan/1,accepted,,players/A/Alex_Morgan.html,players/A/Alex_Morgan.html,unchanged,,
https://www.draftguru.com.au/players/alex_neal-bullen/1,accepted,,players/A/Alex_Neal-Bullen.html,players/A/Alex_Neal-Bullen.html,unchanged,,
https://www.draftguru.com.au/players/alex_pearce/1,accepted,,players/A/Alex_Pearce.html,players/A/Alex_Pearce.html,unchanged,,
https://www.draftguru.com.au/players/alex_rance/1,accepted,,players/A/Alex_Rance.html,players/A/Alex_Rance.html,unchanged,,
https://www.draftguru.com.au/players/alex_sexton/1,accepted,,players/A/Alex_Sexton.html,players/A/Alex_Sexton.html,unchanged,,
https://www.draftguru.com.au/players/alex_silvagni/1,accepted,,players/A/Alex_Silvagni.html,players/A/Alex_Silvagni.html,unchanged,,
https://www.draftguru.com.au/players/alex_spina/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alex_van%20wyk/1,accepted,,players/A/Alex_Van_Wyk.html,players/A/Alex_Van_Wyk.html,unchanged,,
https://www.draftguru.com.au/players/alex_witherden/1,accepted,,players/A/Alex_Witherden.html,players/A/Alex_Witherden.html,unchanged,,
https://www.draftguru.com.au/players/alex_woodward/1,accepted,,players/A/Alex_Woodward.html,players/A/Alex_Woodward.html,unchanged,,
https://www.draftguru.com.au/players/aliir_aliir/1,accepted,,players/A/Aliir_Aliir.html,players/A/Aliir_Aliir.html,unchanged,,
https://www.draftguru.com.au/players/alik_magin/1,accepted,,players/A/Alik_Magin.html,players/A/Alik_Magin.html,unchanged,,
https://www.draftguru.com.au/players/alipate_carlile/1,accepted,,players/A/Alipate_Carlile.html,players/A/Alipate_Carlile.html,unchanged,,
https://www.draftguru.com.au/players/alistair_burke/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alistair_nicholson/1,accepted,,players/A/Alistair_Nicholson.html,players/A/Alistair_Nicholson.html,unchanged,,
https://www.draftguru.com.au/players/alistair_smith/1,accepted,,players/A/Alistair_Smith.html,players/A/Alistair_Smith.html,unchanged,,
https://www.draftguru.com.au/players/alister_carr/1,accepted,,players/A/Alister_Carr.html,players/A/Alister_Carr.html,unchanged,,
https://www.draftguru.com.au/players/alix_tauru/1,accepted,,players/A/Alix_Tauru.html,players/A/Alix_Tauru.html,unchanged,,
https://www.draftguru.com.au/players/allan_bartlett/1,accepted,,players/A/Allan_Bartlett.html,players/A/Allan_Bartlett.html,unchanged,,
https://www.draftguru.com.au/players/allan_mckellar/1,accepted,,players/A/Allan_McKellar.html,players/A/Allan_McKellar.html,unchanged,,
https://www.draftguru.com.au/players/allan_murray/1,accepted,,players/A/Allan_Murray.html,players/A/Allan_Murray.html,unchanged,,
https://www.draftguru.com.au/players/allan_sidebottom/1,accepted,,players/A/Allan_Sidebottom.html,players/A/Allan_Sidebottom.html,unchanged,,
https://www.draftguru.com.au/players/allen_christensen/1,accepted,,players/A/Allen_Christensen.html,players/A/Allen_Christensen.html,unchanged,,
https://www.draftguru.com.au/players/allen_jakovich/1,accepted,,players/A/Allen_Jakovich.html,players/A/Allen_Jakovich.html,unchanged,,
https://www.draftguru.com.au/players/allen_nash/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/allister_scott/1,accepted,,players/A/Allister_Scott.html,players/A/Allister_Scott.html,unchanged,,
https://www.draftguru.com.au/players/alroy_gilligan/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/alwyn_davey/1,accepted,,players/A/Alwyn_Davey0.html,players/A/Alwyn_Davey.html,corrected,approve_manual_curation,discrepancy
https://www.draftguru.com.au/players/alwyn_davey/2,accepted,,players/A/Alwyn_Davey1.html,players/A/Alwyn_Davey1.html,unchanged,,
https://www.draftguru.com.au/players/amon_buchanan/1,accepted,,players/A/Amon_Buchanan.html,players/A/Amon_Buchanan.html,unchanged,,
https://www.draftguru.com.au/players/amos_frank/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/amua_parika/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andre_gianfagna/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrejs_everitt/1,accepted,,players/A/Andrejs_Everitt.html,players/A/Andrejs_Everitt.html,unchanged,,
https://www.draftguru.com.au/players/andrew_balkwill/1,accepted,,players/A/Andrew_Balkwill.html,players/A/Andrew_Balkwill.html,unchanged,,
https://www.draftguru.com.au/players/andrew_bews/1,accepted,,players/A/Andrew_Bews.html,players/A/Andrew_Bews.html,unchanged,,
https://www.draftguru.com.au/players/andrew_bishop/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_bomford/1,accepted,,players/A/Andrew_Bomford.html,players/A/Andrew_Bomford.html,unchanged,,
https://www.draftguru.com.au/players/andrew_boseley/1,withheld,U-no-href,,,unchanged,,
https://www.draftguru.com.au/players/andrew_boston/1,accepted,,players/A/Andrew_Boston.html,players/A/Andrew_Boston.html,unchanged,,
https://www.draftguru.com.au/players/andrew_brayshaw/1,accepted,,players/A/Andrew_Brayshaw.html,players/A/Andrew_Brayshaw.html,unchanged,,
https://www.draftguru.com.au/players/andrew_brockhurst/1,accepted,,players/A/Andrew_Brockhurst.html,players/A/Andrew_Brockhurst.html,unchanged,,
https://www.draftguru.com.au/players/andrew_browne/1,accepted,,players/A/Andrew_Browne0.html,players/A/Andrew_Browne0.html,unchanged,,
https://www.draftguru.com.au/players/andrew_browne/2,accepted,,players/A/Andrew_Browne1.html,players/A/Andrew_Browne1.html,unchanged,,
https://www.draftguru.com.au/players/andrew_carrazzo/1,accepted,,players/A/Andrew_Carrazzo.html,players/A/Andrew_Carrazzo.html,unchanged,,
https://www.draftguru.com.au/players/andrew_cavedon/1,accepted,,players/A/Andrew_Cavedon.html,players/A/Andrew_Cavedon.html,unchanged,,
https://www.draftguru.com.au/players/andrew_collins/2,accepted,,players/A/Andrew_Collins1.html,players/A/Andrew_Collins1.html,unchanged,,
https://www.draftguru.com.au/players/andrew_crowell/1,accepted,,players/A/Andrew_Crowell.html,players/A/Andrew_Crowell.html,unchanged,,
https://www.draftguru.com.au/players/andrew_dimattina/1,accepted,,players/A/Andrew_Dimattina.html,players/A/Andrew_Dimattina.html,unchanged,,
https://www.draftguru.com.au/players/andrew_donnelly/1,accepted,,players/A/Andrew_Donnelly.html,players/A/Andrew_Donnelly.html,unchanged,,
https://www.draftguru.com.au/players/andrew_dunkley/1,accepted,,players/A/Andrew_Dunkley.html,players/A/Andrew_Dunkley.html,unchanged,,
https://www.draftguru.com.au/players/andrew_eccles/1,accepted,,players/A/Andrew_Eccles.html,players/A/Andrew_Eccles.html,unchanged,,
